Description,6 RIBBONS RUSTIC CHARM,60 TEATIME FAIRY CAKE CASES,ALARM CLOCK BAKELIKE GREEN,ALARM CLOCK BAKELIKE PINK,ALARM CLOCK BAKELIKE RED ,ANTIQUE SILVER T-LIGHT GLASS,ASSORTED COLOUR BIRD ORNAMENT,BAKING SET 9 PIECE RETROSPOT ,CHARLOTTE BAG SUKI DESIGN,CHOCOLATE HOT WATER BOTTLE,CLOTHES PEGS RETROSPOT PACK 24 ,COOK WITH WINE METAL SIGN ,DOLLY GIRL LUNCH BOX,DOORMAT KEEP CALM AND COME IN,DOORMAT RED RETROSPOT,GARDENERS KNEELING PAD CUP OF TEA ,GARDENERS KNEELING PAD KEEP CALM ,GIN + TONIC DIET METAL SIGN,GINGERBREAD MAN COOKIE CUTTER,GREEN REGENCY TEACUP AND SAUCER,GUMBALL COAT RACK,HAND OVER THE CHOCOLATE   SIGN ,HAND WARMER OWL DESIGN,HANGING HEART JAR T-LIGHT HOLDER,HEART OF WICKER LARGE,HEART OF WICKER SMALL,HOME BUILDING BLOCK WORD,HOT WATER BOTTLE KEEP CALM,IVORY KITCHEN SCALES,JAM MAKING SET PRINTED,JAM MAKING SET WITH JARS,JUMBO  BAG BAROQUE BLACK WHITE,JUMBO BAG 50'S CHRISTMAS ,JUMBO BAG ALPHABET,JUMBO BAG APPLES,JUMBO BAG PINK POLKADOT,JUMBO BAG PINK VINTAGE PAISLEY,JUMBO BAG RED RETROSPOT,JUMBO BAG STRAWBERRY,JUMBO BAG VINTAGE DOILY ,JUMBO BAG VINTAGE LEAF,JUMBO SHOPPER VINTAGE RED PAISLEY,JUMBO STORAGE BAG SUKI,LOVE BUILDING BLOCK WORD,LUNCH BAG  BLACK SKULL.,LUNCH BAG ALPHABET DESIGN,LUNCH BAG APPLE DESIGN,LUNCH BAG CARS BLUE,LUNCH BAG DOLLY GIRL DESIGN,LUNCH BAG PINK POLKADOT,LUNCH BAG RED RETROSPOT,LUNCH BAG SPACEBOY DESIGN ,LUNCH BAG SUKI DESIGN ,LUNCH BAG VINTAGE DOILY ,LUNCH BAG VINTAGE LEAF DESIGN,LUNCH BAG WOODLAND,NATURAL SLATE HEART CHALKBOARD ,PACK OF 20 NAPKINS PANTRY DESIGN,PACK OF 60 DINOSAUR CAKE CASES,PACK OF 60 PINK PAISLEY CAKE CASES,PACK OF 72 RETROSPOT CAKE CASES,PAPER BUNTING RETROSPOT,PAPER CHAIN KIT 50'S CHRISTMAS ,PAPER CHAIN KIT VINTAGE CHRISTMAS,PARTY BUNTING,PINK CREAM FELT CRAFT TRINKET BOX ,PINK REGENCY TEACUP AND SAUCER,PLASTERS IN TIN SPACEBOY,PLASTERS IN TIN WOODLAND ANIMALS,PLEASE ONE PERSON METAL SIGN,POPCORN HOLDER,POSTAGE,RABBIT NIGHT LIGHT,RECIPE BOX PANTRY YELLOW DESIGN,RED  HARMONICA IN BOX ,RED HANGING HEART T-LIGHT HOLDER,RED RETROSPOT CHARLOTTE BAG,REGENCY CAKESTAND 3 TIER,RETROSPOT HEART HOT WATER BOTTLE,RETROSPOT TEA SET CERAMIC 11 PC ,REX CASH+CARRY JUMBO SHOPPER,ROSES REGENCY TEACUP AND SAUCER ,ROUND SNACK BOXES SET OF4 WOODLAND ,SCOTTIE DOG HOT WATER BOTTLE,SET OF 3 CAKE TINS PANTRY DESIGN ,SET OF 3 REGENCY CAKE TINS,SET OF 4 PANTRY JELLY MOULDS,SET OF 6 SPICE TINS PANTRY DESIGN,SET/20 RED RETROSPOT PAPER NAPKINS ,SET/5 RED RETROSPOT LID GLASS BOWLS,SMALL WHITE HEART OF WICKER,SPACEBOY LUNCH BOX ,SPOTTY BUNTING,VICTORIAN GLASS HANGING T-LIGHT,VINTAGE SNAP CARDS,WHITE HANGING HEART T-LIGHT HOLDER,WOOD BLACK BOARD ANT WHITE FINISH,WOODEN FRAME ANTIQUE WHITE ,WOODEN PICTURE FRAME WHITE FINISH,WOODLAND CHARLOTTE BAG
JUMBO BAG STRAWBERRY,0.10840507809414121,0.07163935328802809,0.00825301552594345,0.005266310698003372,0.004989002871835746,0.007222613595568434,0.031421651855154206,0.012134195392392433,0.13978555319816982,0.011881620215962192,0.06718033345186095,0.15548785725975317,0.11227446467041975,0.006643152897129764,0.035379309179965554,0.09378215615607163,0.09021998045669527,0.01068930773986209,0.09726606272589051,0.015667540791575934,0.08290077236200961,0.2959752597889388,0.15648622482464344,0.09426629222816578,0.001866724298017844,0.006273768642210863,0.04584557267535185,0.024183925527926538,0.113906255682809,0.24270813215757248,0.036961566768378695,0.73395198138665,0.2295901736057026,0.712990614909628,0.750484737206821,0.9222442232366932,0.7475499588335334,0.900622491587483,1.0000000000000002,0.2829218393520363,0.2455785309203784,0.27697483930956784,0.3586694661708731,0.034206780056822955,0.1781165443908721,0.10940677037120984,0.24744929021421946,0.1649256462426354,0.07978890016080425,0.2222829728567352,0.18716092941649304,0.13764926202951486,0.15522202053347495,0.16446019409016355,0.11979414028895924,0.1290387540555642,0.018817355709461442,0.07660724471429331,0.042721226659217515,0.013326862884511098,0.11291026119197972,0.02214243225240986,0.042805193715234884,0.059069161152626025,0.09529234203712181,0.07473011050647274,0.01293908832763404,0.11617745407845181,0.11715384493742594,0.26438304171092464,0.014989345216206167,0.03435590903809756,0.09959437165948319,0.04273345147399091,0.001535725983207554,0.026973911322795897,0.15133138340500726,0.03224455850386514,0.0462171713300658,0.014527025827428966,0.008515732942236724,0.011378867032852654,0.11660345977141372,0.007810017835759975,0.014098252039948385,0.04919436158916218,0.0908954810120314,0.014822153171809172,0.1586812433457701,0.07446482430751519,0.017717829362044593,0.11538617510102474,0.09770328393893304,0.01288838892124274,0.0034934736196828675,0.04485397801515431,0.015024591220868452,0.07147097569914115,0.08965845482730499,0.1227914138854116
JUMBO BAG VINTAGE DOILY ,0.4319796212245312,0.1335599488031141,0.051825308105131196,0.0422853470244787,0.08251706475163048,0.0370427666961522,0.39320392500275625,0.05990055991613724,0.144053878991023,0.041386601692141436,0.11095865634828284,0.17617783842779608,0.15810257224149588,0.09769890848952344,0.050577419046601756,0.1992018242611854,0.2359364985829759,0.020104902150668284,0.2973749294518923,0.3498225827912869,0.10248782804029553,0.04754664006804181,0.066546138433721,0.0959645976722269,0.005767577172190891,0.009341422365242765,0.11783008332433739,0.4422443372241006,0.09272552397914208,0.11024512237968997,0.22112623975635132,0.2431692453052191,0.46660576039178264,0.37273367936162294,0.39264499608618075,0.32307148892412085,0.46483831131490877,0.4018869851255812,0.2829218393520363,0.9999999999999999,0.6126204080957791,0.48225748199632884,0.3890872962858456,0.08733799131829742,0.3314856839313637,0.42658373420804774,0.5681977824945696,0.33021647080763716,0.1599819997683493,0.2909359693552855,0.33978263704638784,0.29468613309062985,0.2932683491492275,0.5212247315864693,0.533285122245226,0.2097263418470633,0.06301970268442558,0.25664332016259817,0.08283787444956445,0.1995915667692986,0.2137667618714073,0.02554711833552869,0.19165909858011748,0.2785370099331555,0.23385131858188954,0.22322840308336414,0.33838619533242914,0.20472021264412169,0.17929034828450355,0.039718827396214476,0.16544290137710777,0.08100948539166827,0.2366280475475619,0.04081732379323721,0.03542827195083628,0.019788726010675363,0.17969264334746468,0.13720090901620868,0.0978204079166437,0.10800572058348036,0.025767964532732265,0.23180130800715384,0.15704752218093396,0.01931420134709029,0.06809538929453676,0.23167566647866772,0.3141992908753318,0.07651836034673148,0.369920583930044,0.1234140658420639,0.036816888432353014,0.23262424112240207,0.3954760434831461,0.018763743014141562,0.029166973917604772,0.09372242574911686,0.0349882383702887,0.05883038779204743,0.09575999572560784,0.14805468514437878
JUMBO BAG VINTAGE LEAF,0.24387824376260292,0.11797368891638078,0.019623347283735087,0.018076080348954145,0.03573780389111951,0.04045367516834823,0.09402187929823173,0.04777352459714819,0.10279043103276568,0.039529697546888946,0.04343022625117643,0.08335047502328846,0.02353043889162036,0.03953239545615224,0.04736344531818541,0.3259121540788493,0.3217490868591698,0.01903613264673193,0.19503624300496455,0.17734062081274,0.011193934349609896,0.040419832105946935,0.024680445234491394,0.16018461138990234,0.004257373157600271,0.015257305205747532,0.12192653901873263,0.1822962772557575,0.06833153706383457,0.0662005348793278,0.130190061431451,0.343673918273103,0.6200064853124884,0.3555219844619242,0.4854512661487791,0.3042650844147755,0.4558201194744156,0.3446385317739064,0.2455785309203784,0.6126204080957791,1.0,0.581900306582013,0.4363907901592834,0.07838225234221954,0.2821958817363227,0.21561231710047707,0.36121347308455304,0.23720667122281658,0.08465616814371418,0.30647634855930217,0.2786096422933747,0.1841075356590809,0.2483403212717577,0.4166978234658623,0.6842757972493272,0.05603737563935142,0.050159628993190666,0.20265099985257,0.053950093125039664,0.08302969841397585,0.13702168082242452,0.057233614524576405,0.20642175665697776,0.28481174678836835,0.30463023634630426,0.021908186580570393,0.17850324817247257,0.033355367727636705,0.026240368069093356,0.06418083898921775,0.05466425348439746,0.025242344050590698,0.04252931224322236,0.04252089438113307,0.0202126237596419,0.057894125684240884,0.05293361073443483,0.106241775974972,0.06377938850854756,0.07176745800832307,0.02258307557650953,0.14670203764864512,0.014940264816574584,0.024824369016384105,0.06784448076052117,0.11076203849609118,0.28422825121252415,0.07469629143978561,0.3501785410632241,0.24995866837816805,0.03355448768246587,0.054214451250846785,0.34483856664405704,0.014951160733780377,0.06180204486618161,0.09492647259160272,0.04586209955847796,0.08958816792364058,0.06852749312918749,0.02294955879920679
JUMBO SHOPPER VINTAGE RED PAISLEY,0.2840472619112943,0.13810819870898097,0.020657109160134645,0.006534853327480385,0.014201376004693511,0.028375162887961058,0.10462528063695409,0.022934352781397816,0.4230550031503455,0.03525082332741051,0.1261396452822312,0.03836237072538446,0.17718473099868914,0.021056557412179683,0.058719601443573674,0.23136112248705054,0.2508253579356375,0.021531692719825312,0.21575514649664787,0.042876221929000945,0.19025897894344773,0.05133910211591804,0.0630483301034694,0.3435355026136895,0.009471868002566126,0.01164027014844441,0.22228051051273956,0.08154190085691795,0.14144511902759102,0.09494910838530696,0.08119291943421444,0.49770831635068785,0.5595246842641004,0.3487994538392647,0.40650555123462073,0.41249509734678425,0.6257748247104203,0.4319519731214638,0.27697483930956784,0.48225748199632884,0.581900306582013,1.0,0.716263349901055,0.14242720874934917,0.5086188481280681,0.22352831736424056,0.4249856992488048,0.4331404441043942,0.13800024224479868,0.42192199691505355,0.46625018360474646,0.30843597942230183,0.4278097284606003,0.34080355639645565,0.38339548129656337,0.26731877578432195,0.07209813216569019,0.17834021521344687,0.08861917571793038,0.03226952828153563,0.21075852411929213,0.0533801366907017,0.1590510357937827,0.25400052820816676,0.28820653241060346,0.11339001114871775,0.03694763786778118,0.17441370973773607,0.17482498003046393,0.050212500234564625,0.059196437355492924,0.05215355070110415,0.14449855751413127,0.0414057936750442,0.005065668476352743,0.036245617555762735,0.27110416101986456,0.07120326443417944,0.11075743745088752,0.1052672095761627,0.015714860329381783,0.033464410548244033,0.18405029956501032,0.02671854273441214,0.04381599048794428,0.08963035312935444,0.19574372405853957,0.05126657833395935,0.3962551371301038,0.09321094440920064,0.06804319641445564,0.18994873330166456,0.3640881160083109,0.07607442022910217,0.02156663821838591,0.08991927672458694,0.04380610012368686,0.09166976799623303,0.06208699189103812,0.24621858999733065
JUMBO STORAGE BAG SUKI,0.1883721676852208,0.08804222530572693,0.010432085007525533,0.005472766251853859,0.00909315077839918,0.007870495051305725,0.07474898338387827,0.00795972756742592,0.3959909617837823,0.05527147496082936,0.0370046171391351,0.21771089054180914,0.05362312517719595,0.021193354375273032,0.04567145252822181,0.15588426010842424,0.18089641024937567,0.020782904712671642,0.11510468732392053,0.01712656970938741,0.09522889372016624,0.42886478020792096,0.022445326100391825,0.192252209259813,0.00733063134741424,0.0075640091732761625,0.18182295583873903,0.0677791038139077,0.13318748365560734,0.3092009070599094,0.03375829898508672,0.5066110504224002,0.3908603568829495,0.21640567294766289,0.27224709732184205,0.514695112098216,0.561922816458498,0.47964735404802217,0.3586694661708731,0.3890872962858456,0.4363907901592834,0.716263349901055,0.9999999999999997,0.1066719678578421,0.44288024792589964,0.1485757209912289,0.4511539567840386,0.35876464969264005,0.0683681966949324,0.41171115942166403,0.37596594604531974,0.18131089487891988,0.37096572870046834,0.2584774849342034,0.32121615951614285,0.19580585917716745,0.047510719035231366,0.08113605061409675,0.044116724402300245,0.02284597514219639,0.10611211503359169,0.029046549469948887,0.1318086759763732,0.18902907673701747,0.29443542304624315,0.0385488456677416,0.016588907071744912,0.0555614478881726,0.057186679011960444,0.3512856987114311,0.05088431974790428,0.034951466489384284,0.04969368861526696,0.05455240070654405,0.0029446508479922624,0.028278191532323853,0.17297314096439714,0.03658573152452785,0.0627577286321461,0.08052313259731501,0.015378356756931227,0.017535929335245993,0.06214335082111062,0.017347696111024307,0.02156668737184394,0.0290089619090773,0.11578341293996862,0.0386822515128925,0.2914485051631165,0.05637691956287061,0.05315920797959627,0.06653695925726752,0.2797522200165615,0.04074308520234077,0.00915438863699249,0.062189046334353196,0.033392983091691066,0.08734511174003094,0.048677765562322894,0.1294894945120913
LOVE BUILDING BLOCK WORD,0.13112714505746417,0.054536780376222886,0.022778188283914015,0.08356800119833539,0.0403358284455941,0.08309849222251105,0.11207797279883946,0.25433345350866265,0.05204309825394286,0.15869496122455537,0.06816666977372106,0.19363750529741586,0.029991874455255713,0.04777972055331557,0.05268894983039912,0.06723167339086758,0.0764406365984828,0.06531648629681495,0.06379338939287926,0.14966029178444312,0.06457089085468022,0.03789725516060315,0.08231605766469588,0.17816674435066082,0.18860321615628295,0.20348329067628243,0.7300242344433202,0.07750140899641318,0.17354580433908506,0.06968472566277438,0.20212713339854632,0.07568027491173879,0.07081243979663618,0.03219815719300765,0.04243970909672416,0.05352139674873732,0.08288302869012731,0.057554763772541984,0.034206780056822955,0.08733799131829742,0.07838225234221954,0.14242720874934917,0.1066719678578421,1.0,0.12303350547761982,0.05881508554183812,0.0846237380194792,0.12999127086804263,0.0776498003061223,0.11376117467152638,0.10959920874525161,0.07435930065077859,0.07660269905742571,0.0979746273554371,0.09119698276352414,0.0536829643306269,0.15624264485128037,0.10193478982347243,0.0317280359979219,0.026224437666400632,0.04001901425626632,0.02859443841175494,0.09582085924251499,0.12402230859312724,0.12572854840724737,0.032189435795885096,0.1460348742640814,0.019257729634876954,0.009801492598317876,0.17732967665884364,0.038275475506833426,0.020184335865233296,0.01691712028119086,0.1707497930050587,0.00688480558734798,0.19998008901750622,0.033293141484310146,0.13172832330497725,0.275925765022135,0.1595234429014264,0.08182571291100807,0.10072411519031566,0.008729794156232512,0.24076194757115915,0.20690392854110096,0.061543729767079274,0.12542812610800594,0.19513741218757757,0.0800607473243101,0.08761343653586422,0.0967176668820521,0.02639693372342685,0.2707202654313383,0.09424957339850154,0.05079195505116798,0.16129207156998612,0.024941561719341174,0.17409079258124768,0.14352390094893686,0.024688599506710332
LUNCH BAG  BLACK SKULL.,0.337154435336197,0.20097640360182933,0.023745631617644383,0.017652414204005568,0.02264168110741676,0.04379158847510188,0.1063818315479349,0.053749700804072174,0.555834355221487,0.09968699965371913,0.26104108848230806,0.07110382156834309,0.4324212157981034,0.018039174818066564,0.1117636723008461,0.11926758112441863,0.13302166786964786,0.02734494971713691,0.3306519540373183,0.09289332006179525,0.3257988703606563,0.04698539657617543,0.130219346685928,0.2942840718633629,0.010160536368787214,0.017702606279486617,0.16670271066701706,0.061155539797787616,0.2022655594893039,0.18210373673890456,0.1669892053006416,0.37071624288578203,0.39922699469723044,0.23264845137160922,0.294596425228197,0.2660642991947641,0.37041501793543075,0.41014419924056694,0.1781165443908721,0.3314856839313637,0.2821958817363227,0.5086188481280681,0.44288024792589964,0.12303350547761982,1.0,0.43677433505292357,0.5619823255309325,0.7853157999324016,0.40336449284515186,0.6981240497026049,0.8349296573777949,0.5767347728145835,0.6906250525339324,0.5741423573808323,0.4016498401260954,0.6166475379936939,0.10856504399977226,0.2658542408650392,0.16219637959132063,0.04952734684994735,0.353858620646173,0.06010372260013424,0.1380626354678607,0.14219129081694082,0.23791992651567018,0.27697956378812805,0.0840539227338493,0.42437348398107855,0.4220407091360329,0.06908292365090629,0.04368699834620286,0.11554441635171656,0.35680600559306164,0.07325541011219418,0.022830683465882698,0.05149002182893837,0.5317445674288749,0.1294382838688262,0.16413431257951303,0.1572078265930601,0.03962934490237596,0.08162583804629005,0.43295064335517797,0.038376162211425084,0.07460229676241038,0.2189336226637886,0.2202116255715046,0.059179503784502124,0.3631070821399668,0.2330827245601875,0.055121336353369244,0.43321203755612026,0.25163943471832484,0.06964700858229128,0.03154756071937674,0.1713283717529017,0.022584689205329894,0.08009061658124879,0.0651885860165677,0.46521600105507716
LUNCH BAG ALPHABET DESIGN,0.3829703459712672,0.2267358294032159,0.031319598551058175,0.02737871051547248,0.03333863229632195,0.030218098979444743,0.637904710170317,0.08944693171127469,0.44821627782721873,0.08836042291872026,0.3360428035551723,0.04477718964380579,0.6155907864203969,0.011579379282503343,0.06409504913145167,0.08797845071185402,0.09502172567768065,0.009769854403262198,0.41040360845914364,0.14921805637341343,0.36275519202206,0.01425054306021066,0.15068963407311256,0.1992810510136034,0.0056647501810376,0.011230947768415014,0.05356302742335446,0.043773066160948074,0.26880268295122073,0.251439083375447,0.2632010122909831,0.11872926281972829,0.3879277797934122,0.43873511776823304,0.22107411302200475,0.15322497492163878,0.249337482761149,0.23282371870365548,0.10940677037120984,0.42658373420804774,0.21561231710047707,0.22352831736424056,0.1485757209912289,0.05881508554183812,0.43677433505292357,1.0,0.5101717504712195,0.4483347529711989,0.5608412494305437,0.5642814375298236,0.5437578388846325,0.6509953083004337,0.5237219974058555,0.5753382063344592,0.29999273667167303,0.6196975085572574,0.11161302189413794,0.3560362837609001,0.18682812307734484,0.05978544766039304,0.42756790760162144,0.06818923198380758,0.10482614026010868,0.11374094831786183,0.17058708863890873,0.5658807243662642,0.15116038363438591,0.5796330076413142,0.5495408310873622,0.03769347403480088,0.24315322409563297,0.15073285430794955,0.5739438878135251,0.11382676571955491,0.08701750877459674,0.023659441901087482,0.5390626856416314,0.16625140688094123,0.19400255323280055,0.2541292989857792,0.023206299121001656,0.12333528721973491,0.5892834241583366,0.047536289605712816,0.15423433856697502,0.32946276053414775,0.32068151320492483,0.13306531818642536,0.2860281172691195,0.18459867298093996,0.02793280479130629,0.6000319453551937,0.20628801394164425,0.03950193252152131,0.051914826666359624,0.07236526563194183,0.011819837739720925,0.046129620234172095,0.03544955142630898,0.5450406369481194
LUNCH BAG APPLE DESIGN,0.5787399549629749,0.23027615772796428,0.043643728077521135,0.04629980415742536,0.1034768382841121,0.02931728407687537,0.10007248320196388,0.07176972175500002,0.5256293105092374,0.07707572072378943,0.334295763317905,0.29698398660432956,0.5890300331898245,0.10955434326450439,0.07097838971298885,0.13462563380712067,0.14225059147729036,0.012260254225174853,0.5078582984218099,0.4726738244235673,0.38636423199614994,0.19710473530676384,0.15491177801272732,0.2640043452143369,0.006251242021804581,0.01250712175760621,0.11815331109293974,0.49307833730106454,0.29955357580194825,0.3720447476239051,0.38217211228700454,0.27722823129058516,0.45121596708717604,0.26313932952732233,0.34338721775764514,0.31646833556280707,0.5150988710163993,0.41607016446612,0.24744929021421946,0.5681977824945696,0.36121347308455304,0.4249856992488048,0.4511539567840386,0.0846237380194792,0.5619823255309325,0.5101717504712195,1.0,0.550053746265773,0.5130450476821428,0.650466905602974,0.637530892085501,0.6589537811804486,0.6120611926431152,0.6547496123426663,0.5579336001405654,0.6768673587275528,0.10828735483166758,0.3295565657020523,0.19175148181718488,0.2599923121699769,0.48790794281004546,0.0714683933550056,0.11539343793023138,0.1293215031824554,0.2155818491337071,0.2973205391569219,0.4569933316548687,0.5937623203766891,0.5474664063845041,0.1848902304061427,0.02947333704018483,0.20347402553361443,0.4887586840413506,0.116589508612263,0.04870038838680447,0.025470091451662097,0.5758925430063341,0.22737874011113143,0.19771078128060324,0.1812846678136143,0.021846620551885333,0.30769652687386606,0.5806216370328164,0.044482321786698295,0.1288680261851368,0.454305755083158,0.4744484856726681,0.11383357329198962,0.3450360742048675,0.15992458163731058,0.04332387763679058,0.6579910724062388,0.26028358652787015,0.05559501273881648,0.032929477481046715,0.07991184528309916,0.021993689571515283,0.06085450598298314,0.1295635891075098,0.5668719373676745
LUNCH BAG CARS BLUE,0.3617769461725883,0.25747081585944803,0.01944454248510679,0.032233246305841,0.04031093179097053,0.030536323491517078,0.08613801138553845,0.0570872686972282,0.512118455957103,0.13474626150422944,0.3236340368832083,0.12327737937749274,0.5073489514096889,0.023830814979982157,0.11754310085314129,0.08880615895617539,0.11203779929152327,0.027145956383046288,0.40416100776441466,0.11553379340960424,0.3712112228665582,0.047882800961396285,0.1260750189946688,0.2626924687714641,0.007052579565432456,0.014230116186614052,0.1576895567438445,0.06262696257228154,0.29466463592372827,0.24982383269640815,0.23791603331583203,0.2768224107843954,0.39319766275147194,0.18599983998790476,0.25412039967847944,0.22059839569844847,0.32529241366861106,0.34518727271260485,0.1649256462426354,0.33021647080763716,0.23720667122281658,0.4331404441043942,0.35876464969264005,0.12999127086804263,0.7853157999324016,0.4483347529711989,0.550053746265773,1.0000000000000002,0.461978864201107,0.7753462457517868,0.7831588371397493,0.6223132661038707,0.7681687619781379,0.5695097477226169,0.32471869729731284,0.6422110368809799,0.06146988165825936,0.28856680301834303,0.20021917774956388,0.06979827409968462,0.41488078404098083,0.04215343123676181,0.14605189880951028,0.15822243932724556,0.2045682437456638,0.3229410185547611,0.0989063417968548,0.49844440968534703,0.4956454543112755,0.09444737234388068,0.04759219975925967,0.14078410332347416,0.39579821666234233,0.11003435212068251,0.010289381978264454,0.050296326666502814,0.5869256725349492,0.1452951407630501,0.22447258204750006,0.08091933464867655,0.03597894754071302,0.11294920584016079,0.5088940552286245,0.08920544228865968,0.07132440275296441,0.24878974085321867,0.23614157431498842,0.05150403192996758,0.3527062223558761,0.277960879409191,0.05950989415075666,0.5016447694641661,0.29563876758169993,0.051170655913640006,0.07882995447638315,0.1251843530114371,0.020652961156477825,0.05616360986622663,0.041905357959474455,0.5277008969156178
